snapshot_date,country_code,product_name,model_number,currency,price_local,sale_price_local,gender_segment,size_label,category,subcategory,product_id,sku,base_model_number,brand_name,color_name,size_count,size_labels,available_size_count,availability,availability_units,availability_status,in_stock,discount_pct,rating,rating_count,badge_texts,product_url,canonical_url,image_url,best_for_ids,seen_market_count,seen_markets,market_record_source,size_record_source
2026-03-09,CN,ADIFOM SUPERSTAR 360 I DISNEY 迪士尼联名款贝壳头运动学步鞋,OOX32,CNY,449,449.0,男童,25,,男童 ORIGINALS,IH1752,4068806926098,,adidas,黑/白/森林绿/浅猩红,12,19 | 20 | 21 | 22 | 23 | 23.5 | 24 | 25 | 25.5 | 26 | 26.5 | 27,12,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=IH1752,https://www.adidas.com.cn/pdp?articleId=IH1752,https://static1.adidas.com.cn/t395/MTc2ODg4NzkyNzE2Mjc5NWIzYTRkLWQ0NzktNDlhOS04NzAw.jpeg,[],1,CN,api,api_exact
2026-03-09,CN,ADIFOM SUPERSTAR 360 I DISNEY 迪士尼联名款贝壳头运动学步鞋,OOX32,CNY,449,449.0,男童,25.5,,男童 ORIGINALS,IH1752,4068806926012,,adidas,黑/白/森林绿/浅猩红,12,19 | 20 | 21 | 22 | 23 | 23.5 | 24 | 25 | 25.5 | 26 | 26.5 | 27,12,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=IH1752,https://www.adidas.com.cn/pdp?articleId=IH1752,https://static1.adidas.com.cn/t395/MTc2ODg4NzkyNzE2Mjc5NWIzYTRkLWQ0NzktNDlhOS04NzAw.jpeg,[],1,CN,api,api_exact
2026-03-09,CN,ADIFOM SUPERSTAR 360 I DISNEY 迪士尼联名款贝壳头运动学步鞋,OOX32,CNY,449,449.0,男童,26,,男童 ORIGINALS,IH1752,4068806926036,,adidas,黑/白/森林绿/浅猩红,12,19 | 20 | 21 | 22 | 23 | 23.5 | 24 | 25 | 25.5 | 26 | 26.5 | 27,12,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=IH1752,https://www.adidas.com.cn/pdp?articleId=IH1752,https://static1.adidas.com.cn/t395/MTc2ODg4NzkyNzE2Mjc5NWIzYTRkLWQ0NzktNDlhOS04NzAw.jpeg,[],1,CN,api,api_exact
2026-03-09,CN,ADIFOM SUPERSTAR 360 I DISNEY 迪士尼联名款贝壳头运动学步鞋,OOX32,CNY,449,449.0,男童,26.5,,男童 ORIGINALS,IH1752,4068806926043,,adidas,黑/白/森林绿/浅猩红,12,19 | 20 | 21 | 22 | 23 | 23.5 | 24 | 25 | 25.5 | 26 | 26.5 | 27,12,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=IH1752,https://www.adidas.com.cn/pdp?articleId=IH1752,https://static1.adidas.com.cn/t395/MTc2ODg4NzkyNzE2Mjc5NWIzYTRkLWQ0NzktNDlhOS04NzAw.jpeg,[],1,CN,api,api_exact
2026-03-09,CN,ADIFOM SUPERSTAR 360 I DISNEY 迪士尼联名款贝壳头运动学步鞋,OOX32,CNY,449,449.0,男童,27,,男童 ORIGINALS,IH1752,4068806926005,,adidas,黑/白/森林绿/浅猩红,12,19 | 20 | 21 | 22 | 23 | 23.5 | 24 | 25 | 25.5 | 26 | 26.5 | 27,12,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=IH1752,https://www.adidas.com.cn/pdp?articleId=IH1752,https://static1.adidas.com.cn/t395/MTc2ODg4NzkyNzE2Mjc5NWIzYTRkLWQ0NzktNDlhOS04NzAw.jpeg,[],1,CN,api,api_exact
2026-03-09,CN,ADIMULE 休闲拖鞋穆勒鞋,OOX93,CNY,799,799.0,中性,36.5,,中性 ORIGINALS,IH6906,4068806107343,,adidas,奇迹棕/树脂黄,9,36.5 | 38 | 39 | 40.5 | 42 | 43 | 44.5 | 46 | 47,9,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=IH6906,https://www.adidas.com.cn/pdp?articleId=IH6906,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM0NjY1OGYzNzkwYzA1LWVjMTAtNGVmMy1iYmQ4.jpg,[],1,CN,api,api_exact
2026-03-09,CN,ADIMULE 休闲拖鞋穆勒鞋,OOX93,CNY,799,799.0,中性,38,,中性 ORIGINALS,IH6906,4068806107299,,adidas,奇迹棕/树脂黄,9,36.5 | 38 | 39 | 40.5 | 42 | 43 | 44.5 | 46 | 47,9,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=IH6906,https://www.adidas.com.cn/pdp?articleId=IH6906,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM0NjY1OGYzNzkwYzA1LWVjMTAtNGVmMy1iYmQ4.jpg,[],1,CN,api,api_exact
2026-03-09,CN,ADIMULE 休闲拖鞋穆勒鞋,OOX93,CNY,799,799.0,中性,39,,中性 ORIGINALS,IH6906,4068806107305,,adidas,奇迹棕/树脂黄,9,36.5 | 38 | 39 | 40.5 | 42 | 43 | 44.5 | 46 | 47,9,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=IH6906,https://www.adidas.com.cn/pdp?articleId=IH6906,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM0NjY1OGYzNzkwYzA1LWVjMTAtNGVmMy1iYmQ4.jpg,[],1,CN,api,api_exact
2026-03-09,CN,ADIMULE 休闲拖鞋穆勒鞋,OOX93,CNY,799,799.0,中性,40.5,,中性 ORIGINALS,IH6906,4068806107329,,adidas,奇迹棕/树脂黄,9,36.5 | 38 | 39 | 40.5 | 42 | 43 | 44.5 | 46 | 47,9,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=IH6906,https://www.adidas.com.cn/pdp?articleId=IH6906,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM0NjY1OGYzNzkwYzA1LWVjMTAtNGVmMy1iYmQ4.jpg,[],1,CN,api,api_exact
2026-03-09,CN,ADIMULE 休闲拖鞋穆勒鞋,OOX93,CNY,799,799.0,中性,42,,中性 ORIGINALS,IH6906,4068806107367,,adidas,奇迹棕/树脂黄,9,36.5 | 38 | 39 | 40.5 | 42 | 43 | 44.5 | 46 | 47,9,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=IH6906,https://www.adidas.com.cn/pdp?articleId=IH6906,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM0NjY1OGYzNzkwYzA1LWVjMTAtNGVmMy1iYmQ4.jpg,[],1,CN,api,api_exact
2026-03-09,CN,ADIMULE 休闲拖鞋穆勒鞋,OOX93,CNY,799,799.0,中性,43,,中性 ORIGINALS,IH6906,4068806107350,,adidas,奇迹棕/树脂黄,9,36.5 | 38 | 39 | 40.5 | 42 | 43 | 44.5 | 46 | 47,9,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=IH6906,https://www.adidas.com.cn/pdp?articleId=IH6906,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM0NjY1OGYzNzkwYzA1LWVjMTAtNGVmMy1iYmQ4.jpg,[],1,CN,api,api_exact
2026-03-09,CN,ADIMULE 休闲拖鞋穆勒鞋,OOX93,CNY,799,799.0,中性,44.5,,中性 ORIGINALS,IH6906,4068806107404,,adidas,奇迹棕/树脂黄,9,36.5 | 38 | 39 | 40.5 | 42 | 43 | 44.5 | 46 | 47,9,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=IH6906,https://www.adidas.com.cn/pdp?articleId=IH6906,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM0NjY1OGYzNzkwYzA1LWVjMTAtNGVmMy1iYmQ4.jpg,[],1,CN,api,api_exact
2026-03-09,CN,ADIMULE 休闲拖鞋穆勒鞋,OOX93,CNY,799,799.0,中性,46,,中性 ORIGINALS,IH6906,4068806107336,,adidas,奇迹棕/树脂黄,9,36.5 | 38 | 39 | 40.5 | 42 | 43 | 44.5 | 46 | 47,9,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=IH6906,https://www.adidas.com.cn/pdp?articleId=IH6906,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM0NjY1OGYzNzkwYzA1LWVjMTAtNGVmMy1iYmQ4.jpg,[],1,CN,api,api_exact
2026-03-09,CN,ADIMULE 休闲拖鞋穆勒鞋,OOX93,CNY,799,799.0,中性,47,,中性 ORIGINALS,IH6906,4068806107381,,adidas,奇迹棕/树脂黄,9,36.5 | 38 | 39 | 40.5 | 42 | 43 | 44.5 | 46 | 47,9,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=IH6906,https://www.adidas.com.cn/pdp?articleId=IH6906,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM0NjY1OGYzNzkwYzA1LWVjMTAtNGVmMy1iYmQ4.jpg,[],1,CN,api,api_exact
2026-03-09,CN,ADIZERO EVO SL M 明星同款超轻透湿排汗竞速美学马拉松跑步运动鞋,NRW94,CNY,1199,1199.0,男子,39,跑步,男子 运动表现,JP7149,4067903749791,,adidas,黑色/白,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=JP7149,https://www.adidas.com.cn/pdp?articleId=JP7149,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM2NjEzNmIzODAzZjdkLTBjN2QtNDc3YS05NDMy.jpg,[],7,CN | DE | GB | IN | KR | MX | US,api,api_exact
2026-03-09,CN,ADIZERO EVO SL M 明星同款超轻透湿排汗竞速美学马拉松跑步运动鞋,NRW94,CNY,1199,1199.0,男子,40,跑步,男子 运动表现,JP7149,4067903749845,,adidas,黑色/白,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=JP7149,https://www.adidas.com.cn/pdp?articleId=JP7149,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM2NjEzNmIzODAzZjdkLTBjN2QtNDc3YS05NDMy.jpg,[],7,CN | DE | GB | IN | KR | MX | US,api,api_exact
2026-03-09,CN,ADIZERO EVO SL M 明星同款超轻透湿排汗竞速美学马拉松跑步运动鞋,NRW94,CNY,1199,1199.0,男子,40.5,跑步,男子 运动表现,JP7149,4067903749746,,adidas,黑色/白,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=JP7149,https://www.adidas.com.cn/pdp?articleId=JP7149,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM2NjEzNmIzODAzZjdkLTBjN2QtNDc3YS05NDMy.jpg,[],7,CN | DE | GB | IN | KR | MX | US,api,api_exact
2026-03-09,CN,ADIZERO EVO SL M 明星同款超轻透湿排汗竞速美学马拉松跑步运动鞋,NRW94,CNY,1199,1199.0,男子,41,跑步,男子 运动表现,JP7149,4067903749876,,adidas,黑色/白,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=JP7149,https://www.adidas.com.cn/pdp?articleId=JP7149,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM2NjEzNmIzODAzZjdkLTBjN2QtNDc3YS05NDMy.jpg,[],7,CN | DE | GB | IN | KR | MX | US,api,api_exact
2026-03-09,CN,ADIZERO EVO SL M 明星同款超轻透湿排汗竞速美学马拉松跑步运动鞋,NRW94,CNY,1199,1199.0,男子,42,跑步,男子 运动表现,JP7149,4067903749838,,adidas,黑色/白,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=JP7149,https://www.adidas.com.cn/pdp?articleId=JP7149,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM2NjEzNmIzODAzZjdkLTBjN2QtNDc3YS05NDMy.jpg,[],7,CN | DE | GB | IN | KR | MX | US,api,api_exact
2026-03-09,CN,ADIZERO EVO SL M 明星同款超轻透湿排汗竞速美学马拉松跑步运动鞋,NRW94,CNY,1199,1199.0,男子,42.5,跑步,男子 运动表现,JP7149,4067903749760,,adidas,黑色/白,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=JP7149,https://www.adidas.com.cn/pdp?articleId=JP7149,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM2NjEzNmIzODAzZjdkLTBjN2QtNDc3YS05NDMy.jpg,[],7,CN | DE | GB | IN | KR | MX | US,api,api_exact
2026-03-09,CN,ADIZERO EVO SL M 明星同款超轻透湿排汗竞速美学马拉松跑步运动鞋,NRW94,CNY,1199,1199.0,男子,43,跑步,男子 运动表现,JP7149,4067903749869,,adidas,黑色/白,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=JP7149,https://www.adidas.com.cn/pdp?articleId=JP7149,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM2NjEzNmIzODAzZjdkLTBjN2QtNDc3YS05NDMy.jpg,[],7,CN | DE | GB | IN | KR | MX | US,api,api_exact
2026-03-09,CN,ADIZERO EVO SL M 明星同款超轻透湿排汗竞速美学马拉松跑步运动鞋,NRW94,CNY,1199,1199.0,男子,44,跑步,男子 运动表现,JP7149,4067903749890,,adidas,黑色/白,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=JP7149,https://www.adidas.com.cn/pdp?articleId=JP7149,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM2NjEzNmIzODAzZjdkLTBjN2QtNDc3YS05NDMy.jpg,[],7,CN | DE | GB | IN | KR | MX | US,api,api_exact
2026-03-09,CN,ADIZERO EVO SL M 明星同款超轻透湿排汗竞速美学马拉松跑步运动鞋,NRW94,CNY,1199,1199.0,男子,44.5,跑步,男子 运动表现,JP7149,4067903749807,,adidas,黑色/白,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=JP7149,https://www.adidas.com.cn/pdp?articleId=JP7149,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM2NjEzNmIzODAzZjdkLTBjN2QtNDc3YS05NDMy.jpg,[],7,CN | DE | GB | IN | KR | MX | US,api,api_exact
2026-03-09,CN,ADIZERO EVO SL M 明星同款超轻透湿排汗竞速美学马拉松跑步运动鞋,NRW94,CNY,1199,1199.0,男子,45,跑步,男子 运动表现,JP7149,4067903749784,,adidas,黑色/白,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=JP7149,https://www.adidas.com.cn/pdp?articleId=JP7149,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM2NjEzNmIzODAzZjdkLTBjN2QtNDc3YS05NDMy.jpg,[],7,CN | DE | GB | IN | KR | MX | US,api,api_exact
2026-03-09,CN,ADIZERO EVO SL M 明星同款超轻透湿排汗竞速美学马拉松跑步运动鞋,NRW94,CNY,1199,1199.0,男子,46,跑步,男子 运动表现,JP7149,4067903749906,,adidas,黑色/白,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=JP7149,https://www.adidas.com.cn/pdp?articleId=JP7149,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM2NjEzNmIzODAzZjdkLTBjN2QtNDc3YS05NDMy.jpg,[],7,CN | DE | GB | IN | KR | MX | US,api,api_exact
2026-03-09,CN,ADIZERO EVO SL M 明星同款超轻透湿排汗竞速美学马拉松跑步运动鞋,NRW94,CNY,1199,1199.0,男子,46.5,跑步,男子 运动表现,JP7149,4067903749883,,adidas,黑色/白,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=JP7149,https://www.adidas.com.cn/pdp?articleId=JP7149,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM2NjEzNmIzODAzZjdkLTBjN2QtNDc3YS05NDMy.jpg,[],7,CN | DE | GB | IN | KR | MX | US,api,api_exact
2026-03-09,CN,ADIZERO EVO SL M 明星同款超轻透湿排汗竞速美学马拉松跑步运动鞋,NRW94,CNY,1199,1199.0,男子,47,跑步,男子 运动表现,JP7149,4067903746134,,adidas,黑色/白,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=JP7149,https://www.adidas.com.cn/pdp?articleId=JP7149,https://static1.adidas.com.cn/t395/MTc2NzQ5ODM2NjEzNmIzODAzZjdkLTBjN2QtNDc3YS05NDMy.jpg,[],7,CN | DE | GB | IN | KR | MX | US,api,api_exact
2026-03-09,CN,ADIZERO EVO SL WOVEN M AUDI 奥迪F1车队跑步鞋,ONN95,CNY,1299,1299.0,男子,39,赛车,男子 运动表现,KJ3670,4068814989610,,adidas,云母粉灰/石墨黑/鲜艳红,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://static1.adidas.com.cn/t395/MTc2ODk2MDI1OTAwNWI3NmUwODUxLTdiYTYtNDdjOS04YzE0.jpeg,[],3,CN | IN | MX,api,api_exact
2026-03-09,CN,ADIZERO EVO SL WOVEN M AUDI 奥迪F1车队跑步鞋,ONN95,CNY,1299,1299.0,男子,40,赛车,男子 运动表现,KJ3670,4068814989702,,adidas,云母粉灰/石墨黑/鲜艳红,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://static1.adidas.com.cn/t395/MTc2ODk2MDI1OTAwNWI3NmUwODUxLTdiYTYtNDdjOS04YzE0.jpeg,[],3,CN | IN | MX,api,api_exact
2026-03-09,CN,ADIZERO EVO SL WOVEN M AUDI 奥迪F1车队跑步鞋,ONN95,CNY,1299,1299.0,男子,40.5,赛车,男子 运动表现,KJ3670,4068814989757,,adidas,云母粉灰/石墨黑/鲜艳红,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://static1.adidas.com.cn/t395/MTc2ODk2MDI1OTAwNWI3NmUwODUxLTdiYTYtNDdjOS04YzE0.jpeg,[],3,CN | IN | MX,api,api_exact
2026-03-09,CN,ADIZERO EVO SL WOVEN M AUDI 奥迪F1车队跑步鞋,ONN95,CNY,1299,1299.0,男子,41,赛车,男子 运动表现,KJ3670,4068814989764,,adidas,云母粉灰/石墨黑/鲜艳红,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://static1.adidas.com.cn/t395/MTc2ODk2MDI1OTAwNWI3NmUwODUxLTdiYTYtNDdjOS04YzE0.jpeg,[],3,CN | IN | MX,api,api_exact
2026-03-09,CN,ADIZERO EVO SL WOVEN M AUDI 奥迪F1车队跑步鞋,ONN95,CNY,1299,1299.0,男子,42,赛车,男子 运动表现,KJ3670,4068814993396,,adidas,云母粉灰/石墨黑/鲜艳红,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://static1.adidas.com.cn/t395/MTc2ODk2MDI1OTAwNWI3NmUwODUxLTdiYTYtNDdjOS04YzE0.jpeg,[],3,CN | IN | MX,api,api_exact
2026-03-09,CN,ADIZERO EVO SL WOVEN M AUDI 奥迪F1车队跑步鞋,ONN95,CNY,1299,1299.0,男子,42.5,赛车,男子 运动表现,KJ3670,4068814989733,,adidas,云母粉灰/石墨黑/鲜艳红,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://static1.adidas.com.cn/t395/MTc2ODk2MDI1OTAwNWI3NmUwODUxLTdiYTYtNDdjOS04YzE0.jpeg,[],3,CN | IN | MX,api,api_exact
2026-03-09,CN,ADIZERO EVO SL WOVEN M AUDI 奥迪F1车队跑步鞋,ONN95,CNY,1299,1299.0,男子,43,赛车,男子 运动表现,KJ3670,4068814989634,,adidas,云母粉灰/石墨黑/鲜艳红,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://static1.adidas.com.cn/t395/MTc2ODk2MDI1OTAwNWI3NmUwODUxLTdiYTYtNDdjOS04YzE0.jpeg,[],3,CN | IN | MX,api,api_exact
2026-03-09,CN,ADIZERO EVO SL WOVEN M AUDI 奥迪F1车队跑步鞋,ONN95,CNY,1299,1299.0,男子,44,赛车,男子 运动表现,KJ3670,4068814989672,,adidas,云母粉灰/石墨黑/鲜艳红,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://static1.adidas.com.cn/t395/MTc2ODk2MDI1OTAwNWI3NmUwODUxLTdiYTYtNDdjOS04YzE0.jpeg,[],3,CN | IN | MX,api,api_exact
2026-03-09,CN,ADIZERO EVO SL WOVEN M AUDI 奥迪F1车队跑步鞋,ONN95,CNY,1299,1299.0,男子,44.5,赛车,男子 运动表现,KJ3670,4068814989665,,adidas,云母粉灰/石墨黑/鲜艳红,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://static1.adidas.com.cn/t395/MTc2ODk2MDI1OTAwNWI3NmUwODUxLTdiYTYtNDdjOS04YzE0.jpeg,[],3,CN | IN | MX,api,api_exact
2026-03-09,CN,ADIZERO EVO SL WOVEN M AUDI 奥迪F1车队跑步鞋,ONN95,CNY,1299,1299.0,男子,45,赛车,男子 运动表现,KJ3670,4068814993372,,adidas,云母粉灰/石墨黑/鲜艳红,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://static1.adidas.com.cn/t395/MTc2ODk2MDI1OTAwNWI3NmUwODUxLTdiYTYtNDdjOS04YzE0.jpeg,[],3,CN | IN | MX,api,api_exact
2026-03-09,CN,ADIZERO EVO SL WOVEN M AUDI 奥迪F1车队跑步鞋,ONN95,CNY,1299,1299.0,男子,46,赛车,男子 运动表现,KJ3670,4068814989696,,adidas,云母粉灰/石墨黑/鲜艳红,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://static1.adidas.com.cn/t395/MTc2ODk2MDI1OTAwNWI3NmUwODUxLTdiYTYtNDdjOS04YzE0.jpeg,[],3,CN | IN | MX,api,api_exact
2026-03-09,CN,ADIZERO EVO SL WOVEN M AUDI 奥迪F1车队跑步鞋,ONN95,CNY,1299,1299.0,男子,46.5,赛车,男子 运动表现,KJ3670,4068814989658,,adidas,云母粉灰/石墨黑/鲜艳红,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://static1.adidas.com.cn/t395/MTc2ODk2MDI1OTAwNWI3NmUwODUxLTdiYTYtNDdjOS04YzE0.jpeg,[],3,CN | IN | MX,api,api_exact
2026-03-09,CN,ADIZERO EVO SL WOVEN M AUDI 奥迪F1车队跑步鞋,ONN95,CNY,1299,1299.0,男子,47,赛车,男子 运动表现,KJ3670,4068814989726,,adidas,云母粉灰/石墨黑/鲜艳红,13,39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,13,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://www.adidas.com.cn/pdp?articleId=KJ3670,https://static1.adidas.com.cn/t395/MTc2ODk2MDI1OTAwNWI3NmUwODUxLTdiYTYtNDdjOS04YzE0.jpeg,[],3,CN | IN | MX,api,api_exact
